Date,1D_Return,Target,1D_Momentum,22D_Momentum,22D_CR
2018-04-04,0.00118689546265216,0.0,0.14999389648440342,1.0599975585937642,0.00841807364704561
2018-04-05,-0.005153580456720874,1.0,-0.6499938964844034,0.620002746582017,0.004940664590694865
2018-04-06,0.0046789913047762255,1.0,0.5899963378906392,-0.1399993896484375,-0.0011070647237110265
2018-04-09,0.0033963960355940515,1.0,0.43000030517578125,1.0999984741210938,0.008711534226452322
2018-04-10,0.002362787969159008,1.0,0.3000030517578267,1.7000045776367188,0.013463453319183749
2018-04-11,0.0077577307979446175,0.0,0.989997863769517,2.5699996948242188,0.020264834450520297
2018-04-12,-0.011698777825105644,1.0,-1.489997863769517,1.0800018310547017,0.008566056625414653
2018-04-13,0.006533610069864082,1.0,0.8299942016601562,1.6699981689453267,0.013189767467086888
2018-04-16,0.0014113245973428334,1.0,0.18000030517575283,1.9300003051757528,0.01523734015662459
2018-04-17,0.0009397976090923521,1.0,0.12000274658204546,2.8499984741210938,0.022561799735476562
2018-04-18,0.0007824607184669929,0.0,0.09999847412109375,3.25,0.02574909569514716
2018-04-19,-0.0019573308498896935,0.0,-0.25,2.7299957275390483,0.021627140829806102
2018-04-20,-0.007630932179695016,0.0,-0.9700012207031392,2.3199996948241903,0.018491000608732655
2018-04-23,-0.008007927882251131,1.0,-1.009994506835909,-0.8600006103515483,-0.0068227205519919565
2018-04-24,0.004844167468110783,0.0,0.6100006103515483,0.25,0.001982475518213178
2018-04-25,-0.0065172673215023735,0.0,-0.8199996948242188,-2.1999969482421875,-0.01739034349177615
2018-04-26,-0.0035146807713912764,1.0,-0.44000244140625,-3.30999755859375,-0.026141647043365523
2018-04-27,0.004232040306177076,0.0,0.529998779296875,-1.989997863769517,-0.015732154822128308
2018-04-30,-0.007277441654352401,0.0,-0.910003662109375,-1.1400070190429688,-0.009108460387146522
2018-05-01,-0.007088207443339378,0.0,-0.8799972534179688,-2.0800018310546875,-0.01667374765485441
2018-05-02,-0.0004851031664152572,1.0,-0.05999755859375,-3.6100006103515767,-0.028777248283260448
2018-05-03,0.0050820683949135415,1.0,0.6299972534179688,-2.0200042724609233,-0.016122978816569322
2018-05-04,0.0020898820929318163,0.0,0.26000213623046875,-1.909996032714858,-0.015219992186289666
2018-05-07,0.00024084765259058116,0.0,0.029998779296875,-1.2300033569335795,-0.00982556407697821
2018-05-08,0.00016051246931869656,0.0,0.01999664306640625,-1.8000030517578125,-0.01434404291243574
2018-05-09,-0.0020889812252642415,1.0,-0.2599945068359517,-2.4899978637695455,-0.019829420173294032
2018-05-10,0.00681336824222889,0.0,0.849998474121108,-1.9400024414062642,-0.01537883990022415
2018-05-11,-0.0014389666321497074,0.0,-0.18000030517578125,-3.1100006103515625,-0.024575537330318475
2018-05-14,-0.004088363068462719,0.0,-0.510002136230483,-2.1300048828125284,-0.01696512257367555
2018-05-15,-0.016277595476396733,0.0,-2.0099945068359233,-4.969993591308608,-0.039776328119936366
2018-05-16,-0.0015524980696373092,1.0,-0.19000244140625,-5.339996337890611,-0.04274015078691651
2018-05-17,0.0005722435830604056,1.0,0.06999969482421875,-5.3899993896484375,-0.043107704812948455
2018-05-18,0.0004085717333053296,1.0,0.0500030517578125,-5.439994812011719,-0.04348159379811012
2018-05-21,0.000571682753271574,0.0,0.06999969482421875,-5.1199951171875,-0.04095258019494885
2018-05-22,-0.000571682753271574,1.0,-0.06999969482421875,-4.2199935913085795,-0.03389333076852541
2018-05-23,0.0010614187645909823,1.0,0.12999725341796875,-3.0800018310547017,-0.024823984121683296
2018-05-24,0.008532091201768566,0.0,1.0499954223632812,-2.6400070190429688,-0.021136060388025513
2018-05-25,-0.003079396764578135,0.0,-0.37999725341796875,-2.2000045776367188,-0.017698189831101274
2018-05-29,-0.00016231041385150746,1.0,-0.01999664306642046,-1.7799987792968892,-0.014345819473561505
2018-05-30,0.001460093554237929,0.0,0.18000030517580967,-2.1299972534179545,-0.017117766225500652
2018-05-31,-0.002190971551372378,0.0,-0.2700042724609517,-1.4899978637695312,-0.01203129612252063
2018-06-01,-0.004967644235412294,0.0,-0.6100006103515767,-1.2200012207031392,-0.009910732914593545
2018-06-04,-0.0009801121170802674,1.0,-0.11999511718747158,-1.2799987792968608,-0.010405741865258555
2018-06-05,0.003914822104047921,1.0,0.4799957275390483,-1.4300003051757812,-0.011572988156124175
2018-06-06,0.0005696358194509088,0.0,0.06999969482423296,-1.620002746582017,-0.013093234429605083
2018-06-07,-0.0004882216623283142,1.0,-0.05999755859376421,-1.7099990844726562,-0.013822303744523978
2018-06-08,0.0012201695433651238,1.0,0.15000152587892046,-1.579994201660142,-0.012762646670477551
2018-06-11,0.0017868849442264079,0.0,0.2200012207031108,-1.0999984741210795,-0.008886780500986902
2018-06-12,-0.003332688774722037,1.0,-0.410003662109375,-2.3600006103515625,-0.01903283751793783
2018-06-13,0.0030080323755869998,1.0,0.37000274658201704,-1.8099975585937642,-0.014585838510201121
2018-06-14,0.0015411027282308254,0.0,0.18999481201171875,-1.1100006103515625,-0.008956372713507577
2018-06-15,-0.016672509186741458,0.0,-2.0400009155273295,-1.1400070190429688,-0.0093512864238523
2018-06-18,-0.0018972637609842025,0.0,-0.2299957275390625,-1.1800003051757812,-0.009696052115199194
2018-06-19,-0.002562917808995202,0.0,-0.3099975585937642,-1.5599975585937642,-0.012831213507254802
2018-06-20,-0.004480227388754976,0.0,-0.5400009155273153,-2.150001525878892,-0.017720012629315107
2018-06-21,-0.0017477352868704443,1.0,-0.20999908447268467,-2.4300003051757955,-0.020039430669457126
2018-06-22,0.0024126912728643646,0.0,0.2899932861328267,-2.07000732421875,-0.017055056643321187
2018-06-25,-0.0037463887322166656,0.0,-0.4499969482421875,-2.6500015258789062,-0.021862864140128835
2018-06-26,-0.0052686490212927595,0.0,-0.6299972534179545,-4.329994201660142,-0.03566360436319016
2018-06-27,-0.005718147886605074,0.0,-0.6800003051758097,-4.629997253417983,-0.0383023554852171
2018-06-28,-0.0030405479988209194,1.0,-0.3600006103515483,-4.970001220703111,-0.04118059307018651
2018-06-29,0.0036306900201950043,0.0,0.43000030517578125,-4.720001220703139,-0.039009996604229435
